"","T_CNR4_Avg","SW_in_HQ_temp_Avg","Tair_15m_Avg"
"6514",15.23694,15.61954,17.10915
"6515",15.03978,15.40875,16.66104
"6516",14.30352,14.58031,15.56762
"6517",13.54652,13.87913,15.28822
"6518",13.27795,13.70065,15.26859
"6519",12.78694,13.09477,14.2586
"6520",12.15017,12.38441,13.46406
"6521",12.08057,12.31266,13.43386
"6522",13.12939,13.3753,14.67386
"6523",15.31515,15.35236,17.03045
"6524",17.97604,17.6086,19.31782
"6525",20.73646,19.84345,21.90639
"6526",23.08008,21.7153,23.49856
"6527",24.73605,23.076,24.35088
"6528",25.54644,23.64219,24.34802
"6529",27.15011,24.99463,25.35725
"6530",28.51284,26.21488,26.1368
"6531",30.40299,27.88487,27.70935
"6532",30.4991,28.08018,27.44267
"6533",31.07003,28.61584,27.97671
"6534",32.08168,29.59478,29.16413
"6535",31.99744,29.6538,28.86236
"6536",32.55591,30.23425,29.47421
"6537",33.35284,31.11676,30.39297
"6538",33.69478,31.37298,30.81357
"6539",33.38985,31.34612,30.94804
"6540",33.55777,31.66899,31.25088
"6541",33.17883,31.52027,31.14222
"6542",31.29989,30.18408,30.26523
"6543",32.15246,31.07408,31.22565
"6544",31.86722,30.98716,30.92556
"6545",31.25661,30.70488,30.81999
"6546",29.93184,29.7651,30.28729
"6547",27.92707,28.2295,29.41687
"6548",26.13872,26.74496,28.09175
"6549",25.05873,25.57907,26.71214
"6550",23.68996,24.16155,25.39457
"6551",23.17063,23.6874,24.9534
"6552",22.88193,23.13343,24.2537
"6553",22.25725,22.30989,23.27503
"6554",21.50647,21.62911,22.7733
"6555",20.84755,21.12866,22.27841
"6556",19.50562,19.9735,21.53849
"6557",19.54429,20.00753,21.42143
"6558",18.80955,19.29116,20.42897
"6559",17.68293,17.95097,18.85751
"6560",16.83238,17.11674,18.20783
"6561",16.39587,16.69948,17.65792
"6562",16.40395,16.68712,17.55334
"6563",17.54934,17.81179,18.67418
"6564",18.50628,18.84765,19.67479
"6565",18.81257,19.04853,19.79886
"6566",17.47966,17.64754,18.35667
"6567",16.67363,16.84869,17.6144
"6568",16.30567,16.44404,17.21261
"6569",16.34917,16.53488,17.3419
"6570",17.47706,17.64509,18.60104
"6571",18.76513,18.77883,19.77275
"6572",20.28464,20.06305,21.05358
"6573",21.98138,21.46589,22.47147
"6574",23.45358,22.64568,23.53339
"6575",24.71141,23.67972,24.38773
"6576",25.90819,24.70936,25.11294
"6577",27.32655,25.92836,26.07291
"6578",28.2718,26.75507,26.62767
"6579",29.73401,28.034,27.67755
"6580",31.02665,29.12314,28.67105
"6581",32.53567,30.47603,29.90535
"6582",33.71689,31.5139,30.81254
"6583",35.22783,32.85132,32.2289
"6584",35.74179,33.38456,33.10806
"6585",36.1724,33.88961,32.9635
"6586",36.1876,33.96016,33.69756
"6587",35.80068,33.91547,33.66475
"6588",35.60127,33.67259,33.74829
"6589",35.44145,33.79818,33.83377
"6590",35.43465,34.01417,34.004
"6591",34.67243,33.60288,33.83485
"6592",34.2608,33.47371,33.78036
"6593",33.68067,33.23497,33.47391
"6594",32.87366,32.85093,33.1552
"6595",31.85874,32.13929,32.73964
"6596",30.0205,30.43477,31.25123
"6597",27.96041,28.62773,29.51367
"6598",26.81297,27.41624,28.27715
"6599",25.78598,26.26317,27.09125
"6600",24.56998,25.07843,26.17114
"6601",23.58068,24.2774,25.76017
"6602",22.94873,23.56803,24.72539
"6603",22.08801,22.61596,23.49665
"6604",21.9669,22.50256,23.61226
"6605",21.30794,21.80604,22.8952
"6606",20.91973,21.566,22.72254
"6607",20.55132,21.06968,22.04549
"6608",19.26045,19.71655,20.70189
"6609",18.16559,18.56336,19.61755
"6610",17.29848,17.77478,19.05158
"6611",17.15492,17.60431,18.79786
"6612",16.8387,17.26357,18.30637
"6613",16.84187,17.25017,18.33123
"6614",15.64558,16.01431,17.1882
"6615",15.48133,15.7882,17.1983
"6616",14.99276,15.41058,16.90341
"6617",15.07565,15.47327,17.06814
"6618",16.75789,17.15294,18.85657
"6619",19.50891,19.63775,21.82446
"6620",21.24195,20.73589,22.5629
"6621",23.65473,22.81258,24.70226
"6622",26.34451,25.22057,26.66239
"6623",27.383,25.84462,26.92158
"6624",29.00186,27.2876,28.12794
"6625",30.65741,28.83495,29.17993
"6626",31.93756,30.06761,30.03626
"6627",33.17918,31.34639,31.08583
"6628",34.66795,32.62858,32.21653
"6629",36.69988,34.2508,33.75684
"6630",37.51167,35.03699,34.39614
"6631",38.22488,35.86694,35.13992
"6632",39.17906,36.73985,36.00602
"6633",39.65768,37.32835,36.7329
"6634",39.93592,37.70366,37.29552
"6635",38.50724,36.5795,36.6499
"6636",38.59337,36.77515,36.77272
"6637",38.36758,36.84264,36.93502
"6638",38.06324,36.76191,36.94591
"6639",37.3631,36.38831,36.5109
"6640",37.04612,36.38628,36.48478
"6641",36.33308,35.95349,36.17824
"6642",35.58585,35.52627,35.84841
"6643",34.56439,34.77972,35.38201
"6644",32.82352,33.20603,34.05835
"6645",30.81213,31.41941,32.49654
"6646",29.7524,30.47631,31.4895
"6647",28.85101,29.43684,30.37466
"6648",28.06417,28.64286,29.72473
"6649",27.56523,28.0554,29.15347
"6650",26.7177,27.18136,28.27002
"6651",25.67833,25.95536,26.8539
"6652",25.07318,25.36502,26.44634
"6653",23.95371,24.29857,25.40794
"6654",23.70768,24.2759,25.59003
"6655",23.3459,23.8246,24.93555
"6656",22.73826,23.26429,24.6962
"6657",21.89855,22.47062,23.79274
"6658",21.7064,22.08531,23.07713
"6659",20.45951,20.66467,21.50116
"6660",20.01697,20.26841,21.37813
"6661",19.55553,19.7632,20.82703
"6662",19.38811,19.64568,20.64248
"6663",19.11194,19.36296,20.37615
"6664",18.66268,18.89887,19.86146
"6665",19.04085,19.23864,20.23735
"6666",19.69176,19.84342,21.63969
"6667",21.07527,20.9515,23.0415
"6668",23.70044,23.19638,25.60761
"6669",26.09791,25.09011,26.8575
"6670",28.46655,27.05699,28.74739
"6671",30.94403,29.15336,30.60312
"6672",32.64178,30.60904,31.42961
"6673",33.87271,31.70625,32.01093
"6674",35.59261,33.39642,33.35957
"6675",36.27106,34.0286,33.66087
"6676",37.76659,35.43668,35.12572
"6677",38.8561,36.52695,36.41166
"6678",39.99933,37.70416,37.60375
"6679",40.05809,37.77386,37.51628
"6680",40.37952,38.20726,38.00286
"6681",40.51145,38.55732,38.26124
"6682",40.76492,38.71051,38.67251
"6683",40.88502,39.11024,38.94454
"6684",41.24712,39.47114,39.31225
"6685",40.58724,38.99128,39.01568
"6686",40.16241,38.85667,39.23294
"6687",39.77016,38.79382,39.02612
"6688",39.36494,38.66252,38.9687
"6689",38.53242,38.13869,38.40679
"6690",37.45903,37.42584,37.75293
"6691",36.29465,36.50203,37.04867
"6692",34.47857,34.81006,35.55523
"6693",32.54449,33.00198,33.89777
"6694",31.30057,31.93831,32.85354
"6695",30.19403,30.79569,31.73988
"6696",29.4296,29.93263,30.9091
"6697",28.02756,28.41718,29.25336
"6698",27.61149,28.18403,29.27376
"6699",27.71725,28.31871,29.5455
"6700",26.36382,26.80234,27.78245
"6701",26.6605,27.31679,28.63044
"6702",25.41826,25.76084,26.47396
"6703",23.69799,24.12842,25.24243
"6704",22.96346,23.29159,24.26402
"6705",22.76922,23.01621,23.95856
"6706",22.68843,22.92682,23.7792
"6707",22.70085,22.87075,23.66409
"6708",22.2101,22.4139,23.16459
"6709",21.92777,22.14579,22.9879
"6710",21.84523,22.15182,23.17342
"6711",22.10462,22.46481,23.51985
"6712",22.62797,23.00609,23.99976
"6713",22.38489,22.63001,23.55257
"6714",23.19174,23.49714,24.64326
"6715",24.81912,24.87517,26.129
"6716",26.31372,26.04912,27.2143
"6717",27.7527,27.2177,28.21066
"6718",28.89073,28.01058,28.95484
"6719",30.35093,29.19319,30.03608
"6720",31.96217,30.47532,31.12458
"6721",33.56007,31.71934,32.04496
"6722",35.03582,32.97832,32.89698
"6723",36.2691,34.25296,33.84676
"6724",37.31478,35.14796,34.64553
"6725",38.85875,36.57489,35.96499
"6726",39.91985,37.60547,36.83525
"6727",40.48515,38.28384,37.57785
"6728",40.20673,38.1045,37.78846
"6729",40.20226,38.34513,37.89678
"6730",39.97665,38.33904,38.38704
"6731",40.18019,38.57729,38.82403
"6732",40.11107,38.56752,38.51996
"6733",39.97487,38.59095,38.90255
"6734",39.26052,38.21259,38.58545
"6735",38.68346,37.86827,38.13111
"6736",38.38499,37.88419,38.14103
"6737",37.73847,37.46253,37.75703
"6738",36.90066,36.88204,37.28798
"6739",35.94857,36.22986,36.89729
"6740",34.37005,34.84209,35.72474
"6741",32.89746,33.51128,34.50797
"6742",31.5439,32.30056,33.31939
"6743",30.22963,30.99994,32.02083
"6744",28.86133,29.27244,30.09813
"6745",28.44205,28.75146,29.66667
"6746",27.59345,28.02958,29.24833
"6747",26.77068,27.19018,28.2393
"6748",26.09181,26.49488,27.65013
"6749",25.41269,25.77192,26.94253
"6750",24.78701,25.17793,26.40863
"6751",23.70758,24.18176,25.68244
"6752",22.84769,23.26405,24.39043
"6753",22.3496,22.70183,23.72345
"6754",22.17687,22.55556,23.58941
"6755",21.37958,21.65463,22.67645
"6756",21.66723,22.08931,23.69331
"6757",21.66307,22.0206,23.01729
"6758",20.63369,20.8768,21.70282
"6759",20.10634,20.477,21.35861
"6760",20.67787,21.17133,22.06607
"6761",21.25875,21.80309,22.79263
"6762",21.25369,21.61312,23.25962
"6763",22.65567,22.79246,24.94803
"6764",25.24763,25.01008,27.19527
"6765",27.65203,26.98654,28.92466
"6766",29.69032,28.52666,30.72774
"6767",30.71432,29.10567,31.23254
"6768",32.37861,30.4792,32.32666
"6769",34.10945,32.01432,32.78314
"6770",35.3728,33.18687,33.24393
"6771",36.96569,34.76087,34.53361
"6772",38.31708,36.0476,35.9531
"6773",38.82308,36.47346,36.33498
"6774",39.45876,37.30183,36.8821
"6775",39.69207,37.60655,37.3951
"6776",40.73271,38.76391,38.26042
"6777",40.89444,39.11024,38.5842
"6778",40.66412,38.96525,38.79253
"6779",40.59094,38.95044,39.12602
"6780",40.46473,38.97438,39.17337
"6781",40.6161,39.24713,39.37361
"6782",40.13977,39.00777,39.26296
"6783",39.60538,38.75765,39.01458
"6784",39.05804,38.50129,38.73354
"6785",38.29295,38.0554,38.32594
"6786",37.42523,37.51984,37.85984
"6787",36.21631,36.59842,37.1089
"6788",34.206,34.77438,35.56838
"6789",32.33599,33.06731,34.03261
"6790",31.28228,32.215,33.26295
"6791",30.60254,31.46521,32.43621
"6792",29.20854,29.95438,30.84575
"6793",27.65151,28.33887,29.40512
"6794",26.63992,26.98721,27.77328
"6795",26.47232,26.82372,27.66967
"6796",26.93228,27.26348,28.10627
"6797",26.77336,26.96845,27.74426
"6798",26.38418,26.53405,27.313
"6799",25.73665,25.87535,26.64756
"6800",25.70266,25.87366,26.7442
"6801",25.02541,25.16846,26.00372
"6802",24.0679,24.20474,25.06083
"6803",23.19165,23.39379,24.43389
"6804",22.02567,22.30558,23.50488
"6805",20.56876,21.13292,22.67183
"6806",20.25418,20.81194,22.00832
"6807",19.63137,19.95852,21.00398
"6808",19.04543,19.37263,20.47172
"6809",18.89448,19.11562,20.11135
"6810",19.72837,19.99653,21.54892
"6811",21.2004,21.32661,23.23128
"6812",23.09689,22.85958,24.37002
"6813",25.03366,24.45244,25.96281
"6814",26.52552,25.62089,26.90491
"6815",27.84492,26.70017,27.75339
"6816",29.32056,27.91618,28.78516
"6817",30.77441,29.14995,29.62635
"6818",32.18847,30.52346,30.76905
"6819",31.89719,30.60625,30.87503
"6820",33.11281,31.86937,31.90739
"6821",32.83387,31.63878,32.16389
"6822",32.77269,31.75987,32.10794
"6823",34.49068,32.94838,32.90413
"6824",35.41178,33.82991,33.70285
"6825",36.02269,34.40736,34.30106
"6826",36.20024,34.633,34.66084
"6827",36.03139,34.73459,35.01822
"6828",35.69486,34.61161,34.93296
"6829",35.82487,34.81478,35.02071
"6830",35.73542,34.70466,34.94317
"6831",34.65404,33.95671,34.27217
"6832",34.58192,34.03077,34.29278
"6833",34.30101,33.90158,34.28757
"6834",33.45676,33.31998,33.7226
"6835",32.56559,32.63411,33.30324
"6836",31.30957,31.40154,32.18314
"6837",30.30344,30.35876,31.13809
"6838",29.29109,29.28466,29.95247
"6839",28.31929,28.34121,29.04506
"6840",27.61347,27.63467,28.3298
"6841",26.95502,26.95942,27.62646
"6842",26.30119,26.30653,26.99358
"6843",25.676,25.67181,26.37204
"6844",25.01841,25.02408,25.76074
"6845",24.48967,24.50855,25.2223
"6846",24.34489,24.34288,25.062
"6847",24.01738,24.04059,24.76354
"6848",23.64647,23.67843,24.40722
"6849",23.11742,23.15375,23.89504
"6850",22.47205,22.54592,23.37331
"6851",21.61004,21.69856,22.60463
"6852",21.05693,21.14746,22.05166
"6853",20.40738,20.51557,21.45565
"6854",19.7745,19.8998,20.86764
"6855",19.28147,19.40252,20.38121
"6856",18.92463,19.02993,19.98098
"6857",18.62059,18.76351,19.86919
"6858",18.85391,19.10696,20.94514
"6859",20.62521,20.57291,22.44366
"6860",21.3923,21.15229,22.35715
"6861",23.00801,22.44748,23.67579
"6862",24.69008,23.60933,24.94243
"6863",25.98845,24.42865,25.99343
"6864",27.19554,25.46631,26.80852
"6865",28.52752,26.60648,27.45511
"6866",29.27353,27.50344,27.6714
"6867",30.62286,28.90463,28.94504
"6868",31.36471,29.5639,29.65792
"6869",32.99563,31.23458,31.23026
"6870",33.26521,31.48998,31.41576
"6871",34.55366,32.5034,32.38894
"6872",35.10524,33.21781,32.9658
"6873",35.2738,33.43443,33.48329
"6874",34.27098,32.71118,33.12326
"6875",34.16105,32.78638,33.28634
"6876",33.60443,32.45849,33.05487
"6877",32.80797,31.97234,32.74589
"6878",32.18189,31.58283,32.3068
"6879",31.1079,30.75051,31.50608
"6880",30.29436,30.10224,30.88679
"6881",29.79603,29.65733,30.55673
"6882",29.34435,29.28541,30.16454
"6883",28.83045,28.83877,29.87326
"6884",28.15902,28.20443,29.27557
"6885",27.52702,27.5968,28.60914
"6886",27.11005,27.13729,28.0594
"6887",26.98502,26.99199,27.91023
"6888",26.81234,26.79448,27.74948
"6889",26.66212,26.58718,27.41054
"6890",26.68311,26.60066,27.39492
"6891",26.28825,26.1679,26.92687
"6892",25.87829,25.76191,26.49759
"6893",25.51873,25.39659,26.09018
"6894",25.08901,24.98309,25.71036
"6895",24.81703,24.71971,25.45111
"6896",24.3543,24.31775,25.06327
"6897",23.72216,23.75708,24.55101
"6898",22.80713,22.91337,23.80648
"6899",21.86874,22.03639,23.16136
"6900",20.67702,20.98421,22.53928
"6901",20.00636,20.34059,21.87
"6902",20.1166,20.28637,21.26927
"6903",19.76492,19.91196,20.89136
"6904",19.22516,19.40371,20.4546
"6905",18.39896,18.68448,19.8689
"6906",18.04412,18.36948,20.02392
"6907",19.85342,19.95044,21.74279
"6908",21.53342,21.25227,22.74745
"6909",23.15504,22.47265,24.10043
"6910",25.25463,23.99388,26.22278
"6911",27.25425,25.63781,27.6795
"6912",29.52233,27.62501,28.93484
"6913",31.20927,29.00768,29.95527
"6914",32.80274,30.5845,30.52424
"6915",33.60262,31.28789,30.9467
"6916",34.56002,32.26059,31.84198
"6917",35.19083,32.9108,32.28286
"6918",35.51295,33.33501,32.7173
"6919",36.28465,34.06842,33.3451
"6920",36.52539,34.33405,33.70784
"6921",37.05358,35.02219,34.36681
"6922",37.62548,35.63444,35.13093
"6923",36.85299,35.10697,34.79877
"6924",37.16228,35.52422,35.38369
"6925",37.03931,35.52805,35.44164
"6926",36.27368,35.06391,34.94557
"6927",36.1384,35.21124,35.22541
"6928",35.70224,35.04552,35.0324
"6929",34.88396,34.57589,34.68959
"6930",34.06686,34.11588,34.40974
"6931",32.64998,33.06793,33.77052
"6932",30.53934,31.15236,32.22549
"6933",29.1806,29.87434,31.04657
"6934",27.59248,28.22936,29.40343
"6935",26.33609,26.82719,28.01127
"6936",26.44987,26.98109,28.23276
"6937",25.25084,25.62863,26.68714
"6938",24.3439,24.67063,25.85328
"6939",23.74765,24.04724,25.09668
"6940",23.48058,23.7341,24.77073
"6941",23.91298,24.11216,25.06344
"6942",25.09808,25.32852,26.13356
"6943",26.26677,26.3526,26.96058
"6944",25.78022,25.82443,26.44124
"6945",25.28882,25.33401,25.93854
"6946",24.93202,24.94314,25.50025
"6947",24.54116,24.54435,25.0966
"6948",24.15484,24.15889,24.72916
"6949",23.84772,23.86967,24.48495
"6950",23.70994,23.7509,24.39692
"6951",23.64978,23.63527,24.27518
"6952",23.51361,23.47534,24.18593
"6953",22.83203,22.78402,23.5071
"6954",22.9295,22.92327,23.64231
"6955",23.17816,23.11585,23.86143
"6956",24.47188,24.36369,25.12824
"6957",25.75484,25.45053,26.17529
"6958",26.18775,25.84362,26.4394
"6959",27.99862,27.33104,27.97051
"6960",28.94788,28.05088,28.47725
"6961",28.85703,28.05999,28.41038
"6962",28.98899,28.26164,28.52169
"6963",29.79135,28.88184,29.10969
"6964",30.64312,29.65343,29.69066
"6965",32.13986,30.64661,30.35299
"6966",32.39426,31.0112,30.79844
"6967",33.58153,32.03572,31.70758
"6968",34.07167,32.41053,32.00311
"6969",35.44373,33.70123,33.17187
"6970",36.03655,34.25696,33.76338
"6971",36.63671,34.88021,34.74052
"6972",36.12241,34.64063,34.46214
"6973",36.20538,34.86733,34.77216
"6974",35.8898,34.85482,34.76974
"6975",35.62734,34.78684,34.7662
"6976",35.02695,34.38829,34.46557
"6977",33.159,32.91917,33.10331
"6978",32.6755,32.73219,33.17796
"6979",31.33551,31.59241,32.31382
"6980",29.7602,30.18364,31.19062
"6981",28.42322,28.88425,29.96396
"6982",26.97166,27.19715,28.08016
"6983",25.85504,26.08999,27.03485
"6984",25.27241,25.5209,26.49688
"6985",25.01245,25.27211,26.31001
"6986",24.23538,24.41468,25.30282
"6987",23.64622,23.84078,24.87214
"6988",23.86489,24.03124,24.92051
"6989",23.92422,24.00201,24.76447
"6990",24.92048,25.0214,25.6693
"6991",24.85136,24.88408,25.58314
"6992",24.26927,24.30039,25.07449
"6993",23.50398,23.54966,24.35565
"6994",23.20972,23.30351,24.12054
"6995",23.11756,23.24581,24.07704
"6996",22.97985,23.12139,23.96748
"6997",22.3837,22.48114,23.35601
"6998",21.50251,21.56549,22.43351
"6999",21.13365,21.21505,22.08698
"7000",20.88859,20.95538,21.80401
"7001",20.94951,21.01782,21.83903
"7002",21.2495,21.3428,22.24041
"7003",22.36667,22.38452,23.32942
"7004",23.49345,23.2979,24.18948
"7005",24.1981,23.80021,24.60506
"7006",25.3652,24.77678,25.55886
"7007",26.35108,25.58591,26.23675
"7008",27.60899,26.64371,27.14132
"7009",28.88502,27.82655,28.10938
"7010",29.96747,28.85781,28.8579
"7011",31.47426,30.24696,30.09629
"7012",32.64516,31.24844,31.00915
"7013",34.01649,32.4426,32.08327
"7014",35.02117,33.36048,32.90779
"7015",35.48468,33.83098,33.41188
"7016",36.26313,34.52631,34.13102
"7017",36.63527,34.94242,34.42273
"7018",37.01172,35.48153,35.25214
"7019",37.42898,35.93959,35.74558
"7020",38.10675,36.61751,36.4035
"7021",37.49025,36.19463,36.01484
"7022",36.88813,35.8611,35.88161
"7023",36.3791,35.64445,35.67664
"7024",35.76974,35.27922,35.42131
"7025",35.16466,34.94759,35.1925
"7026",34.34967,34.39325,34.8196
"7027",32.94725,33.1754,33.89463
"7028",31.05007,31.44513,32.48066
"7029",29.56717,30.02159,31.06126
"7030",28.14283,28.44904,29.39041
"7031",26.84895,27.09065,28.02332
"7032",26.21657,26.5072,27.492
"7033",26.51451,26.85126,27.8742
"7034",26.07505,26.41263,27.42628
"7035",24.85481,25.27016,26.30874
"7036",24.06308,24.46398,25.4328
"7037",23.72408,24.06568,24.93124
"7038",24.83319,25.24357,26.14289
"7039",24.39263,24.58995,25.41393
"7040",22.57601,22.8746,23.83653
"7041",21.67561,21.88584,22.73936
"7042",23.05313,23.40574,24.31758
"7043",22.66839,22.89251,23.73008
"7044",21.52505,21.63524,22.37513
"7045",21.50608,21.66023,22.48862
"7046",21.02878,21.15359,21.89511
"7047",21.06219,21.27794,22.09947
"7048",21.52305,21.75418,22.53497
"7049",21.66417,21.86651,22.67389
"7050",21.95852,22.15638,23.19281
"7051",22.83561,22.86697,23.98382
"7052",24.21513,24.05496,25.11411
"7053",25.60219,25.24078,26.13725
"7054",26.77862,26.20881,26.99476
"7055",28.04831,27.24048,27.96857
"7056",29.28644,28.32286,28.85183
"7057",30.84377,29.67986,30.00574
"7058",31.91095,30.70198,30.76255
"7059",32.8252,31.62384,31.5006
"7060",33.99586,32.63286,32.43016
"7061",35.0657,33.56399,33.25637
"7062",36.32287,34.74574,34.37478
"7063",37.11317,35.51858,35.13
"7064",37.53886,35.95381,35.58508
"7065",38.05231,36.43686,35.88773
"7066",38.1846,36.61337,36.26773
"7067",38.4249,36.95051,36.82544
"7068",38.90314,37.43846,37.29086
"7069",38.62675,37.28331,37.15885
"7070",38.0412,36.91827,36.98045
"7071",37.78289,36.88192,36.94308
"7072",37.10138,36.53737,36.59347
"7073",36.25605,35.98883,36.13442
"7074",35.18949,35.28263,35.67358
"7075",33.59631,33.99966,34.71869
"7076",31.78476,32.42152,33.48655
